1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,12,em,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,470,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,11,Chrysler,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,472,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,10,edifício,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,398,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,9,o,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,340,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,8,que,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,462,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,7,alto,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,537,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,6,mais,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,465,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,5,era,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,480,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,4,State,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,404,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,3,Empire,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,1040,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,2,edifício,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,880,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Controller-DashedSentence,DashedSentence,1,O,1694805689409,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,499,false,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,Any addtional parameters were appended as additional columns
# 23. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Canvas,ladaAlado,Print,NA,1694805689411,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,Selector,respostapratica,Selection,imga,1694805691012,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,imga;imgb
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,6,0,pratica,NULL,PennController,7,_Trial_,End,1694805692109,F79,NA,2,O edifício Empire State era mais alto que o edifício Chrysler em Nova York.,NA,NA,NA,NA,img3.png,img4.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,PennController,8,_Trial_,Start,1694805692115,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,NULL
# 23. Reading time.
# 24. Newline?.
# 25. Sentence (or sentence MD5).
# 26. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,7,mata.,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,427,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,6,na,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,410,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,5,cacto,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,704,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,4,muito,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,454,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,3,coletou,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,469,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,2,anciã,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,938,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Controller-DashedSentence,DashedSentence,1,A,1694805696703,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,553,false,A anciã coletou muito cacto na mata.,Any addtional parameters were appended as additional columns
# 23. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Canvas,ladaAlado,Print,NA,1694805696705,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,Selector,respostapratica,Selection,imgb,1694805698038,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,imga;imgb
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,7,0,pratica,NULL,PennController,8,_Trial_,End,1694805698813,F79,NA,3,A anciã coletou muito cacto na mata.,NA,NA,NA,NA,img1.png,img2.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,PennController,9,_Trial_,Start,1694805698815,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,NULL
# 23. Reading time.
# 24. Newline?.
# 25. Sentence (or sentence MD5).
# 26. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,7,motorista.,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,622,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,6,o,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,399,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,5,quanto,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,522,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,4,tanto,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,571,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,3,viajava,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,407,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,2,piloto,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,615,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Controller-DashedSentence,DashedSentence,1,O,1694805702726,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,347,false,O piloto viajava tanto quanto o motorista.,Any addtional parameters were appended as additional columns
# 23. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Canvas,ladaAlado,Print,NA,1694805702727,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,Selector,respostapratica,Selection,imgb,1694805704380,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,imga;imgb
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,8,0,pratica,NULL,PennController,9,_Trial_,End,1694805705101,F79,NA,4,O piloto viajava tanto quanto o motorista.,NA,NA,NA,NA,img3.png,img4.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,PennController,10,_Trial_,Start,1694805705103,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,NULL
# 23. Reading time.
# 24. Newline?.
# 25. Sentence (or sentence MD5).
# 26. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,7,casa.,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,503,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,6,na,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,688,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,5,cachorros,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,847,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,4,muitos,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,1319,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,3,acariciou,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,469,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,2,carteiro,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,411,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Controller-DashedSentence,DashedSentence,1,O,1694805710094,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,343,false,O carteiro acariciou muitos cachorros na casa.,Any addtional parameters were appended as additional columns
# 23. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Canvas,ladaAlado,Print,NA,1694805710096,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,Selector,respostapratica,Selection,imgb,1694805711292,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,imga;imgb
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,9,0,pratica,NULL,PennController,10,_Trial_,End,1694805712061,F79,NA,5,O carteiro acariciou muitos cachorros na casa.,NA,NA,NA,NA,img1.png,img2.png,NULL
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,PennController,11,_Trial_,Start,1694805712063,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,NULL
# 23. Reading time.
# 24. Newline?.
# 25. Sentence (or sentence MD5).
# 26. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,11,Rússia.,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,579,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,10,da,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,532,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,9,governo,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,509,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,8,o,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,590,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,7,que,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,370,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,6,do,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,620,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,5,dinheiro,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,673,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,4,mais,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,816,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,3,tinha,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,633,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,2,banqueiro,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,809,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Controller-DashedSentence,DashedSentence,1,O,1694805719286,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,634,false,O banqueiro tinha mais dinheiro do que o governo da Rússia.,Any addtional parameters were appended as additional columns
# 23. Comments.
1694806005,161af307fae0d8f1cf12f2bc6d91988e,PennController,10,0,pratica,NULL,Canvas,ladaAlado,Print,NA,1694805719288,F79,NA,6,O banqueiro tinha mais dinheiro do que o governo da Rússia.,NA,NA,NA,NA,img3.png,img4.png,NULL
